"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5398868";"";"None";"329.34";"0";"2.48";"28n";"CN1CCCC(c2nc(-c3ccc(F)c4cn[nH]c34)no2)CC1=O";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5344958";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as inhibition of forskolin-stimulated intracellular cAMP accumulation measured after 30 mins by Glosensor assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5344413";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 0.5 hr";"";"";"10000.0"
"CHEMBL5861743";"";"None";"554.40";"2";"7.85";"BDBM334285";"OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc2nncc(NCc3ccc(C(F)(F)F)cc3)c2c1";"EC50";"'>'";"10000.0";"nM";"";"";"655913";"UO_0000065";"";"";"";"";"0";"CHEMBL5732487";"In Vitro Assay: The following mixtures and buffer solutions were prepared: (a) Buffer 1: HBSS (Mediatech Cat#21-023-CV) with 5 mM HEPES (1 mM stock, Gibco BRL Cat#15630-056) and 0.1% BSA (7.5% stock, Invitrogen Cat#15260-037); (b) Buffer 2: 0.5 mM IBMX (200 mM stock in DMSO, Sigma 15879) in Buffer 1; (c) 1 μM cAMP Standard (50 μM stock, Perkin Elmer Cat#AD0262) diluted in Buffer 2 and serially diluted in Buffer 2, 12 doses @½ dilutions resulting in a dose range of 1 μM to 0.5 nM; (d) d2 labelled cAMP (CisBio HTRF Detection Kit Cat #62AM4PEB reconstituted with 6 ml dH2O) diluted 1/20 with lysis buffer (CisBio HTRF Detection Kit Cat #62AM4PEB); (e) anti-cAMP (CisBio HTRF Detection Kit Cat #62AM4PEB reconstituted with 5 ml dH2O) diluted 1/20 with lysis buffer (CisBio HTRF Detection Kit Cat #62AM4PEB); and (f) Forskolin (Sigma Cat#F6886, 10 mM in DMSO) diluted first in DMSO to 1 mM and then to 1.5 μM in Buffer 2.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726326";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"10000.0"
"CHEMBL6033032";"";"None";"647.58";"2";"7.08";"BDBM334289";"O=C(O)c1cccc(S(=O)(=O)N2CCC(Nc3cnnc4ccc(C(c5ccc(Cl)cc5)c5ccc(Cl)cc5)cc34)CC2)c1";"EC50";"'='";"5252.0";"nM";"5.28";"";"655921";"UO_0000065";"8.15";"0.16";"-1.80";"4.69";"0";"CHEMBL5732487";"In Vitro Assay: The following mixtures and buffer solutions were prepared: (a) Buffer 1: HBSS (Mediatech Cat#21-023-CV) with 5 mM HEPES (1 mM stock, Gibco BRL Cat#15630-056) and 0.1% BSA (7.5% stock, Invitrogen Cat#15260-037); (b) Buffer 2: 0.5 mM IBMX (200 mM stock in DMSO, Sigma 15879) in Buffer 1; (c) 1 μM cAMP Standard (50 μM stock, Perkin Elmer Cat#AD0262) diluted in Buffer 2 and serially diluted in Buffer 2, 12 doses @½ dilutions resulting in a dose range of 1 μM to 0.5 nM; (d) d2 labelled cAMP (CisBio HTRF Detection Kit Cat #62AM4PEB reconstituted with 6 ml dH2O) diluted 1/20 with lysis buffer (CisBio HTRF Detection Kit Cat #62AM4PEB); (e) anti-cAMP (CisBio HTRF Detection Kit Cat #62AM4PEB reconstituted with 5 ml dH2O) diluted 1/20 with lysis buffer (CisBio HTRF Detection Kit Cat #62AM4PEB); and (f) Forskolin (Sigma Cat#F6886, 10 mM in DMSO) diluted first in DMSO to 1 mM and then to 1.5 μM in Buffer 2.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726326";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"5252.0"
"CHEMBL190461";"CANNABIDIOL";"4.0";"314.47";"1";"5.85";"1a; CBD";"C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O";"EC50";"'='";"630.96";"nM";"6.20";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5098175";"Partial agonist activity at wild type CB2 receptor (unknown origin) expressed in HEK293T assessed as increase in picometer shifts of reflected light wavelengths in presence of JWH-133 by DMR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293T";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5096191";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"PARTIAL AGONIST";"";"6.2"
"CHEMBL555610";"";"None";"430.92";"1";"5.98";"4-24";"Cc1c(C(C)(C)C)s/c(=N\C(=O)c2cc(C(F)(F)F)ccc2Cl)n1CC1CC1";"EC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL925389";"Agonist activity at human CB2 receptor expressed in CHO cells by [35S]GTP-gamma-S binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140512";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";"";"4.0"
"CHEMBL247651";"";"None";"412.48";"1";"5.21";"4-8";"Cc1c(C(C)(C)C)s/c(=N\C(=O)c2cccc(OC(F)(F)F)c2)n1CC1CC1";"EC50";"'='";"7.6";"nM";"8.12";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL925389";"Agonist activity at human CB2 receptor expressed in CHO cells by [35S]GTP-gamma-S binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140512";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";"";"7.6"
"CHEMBL3590637";"";"None";"328.46";"0";"3.99";"51";"CCCCN1C(=O)/C(=C/NC(C)(C)CC)C(=O)c2cccc(C)c21";"EC50";"'='";"74.99";"nM";"7.12";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3591166";"Agonist activity at CB2R (unknown origin) CHO cells stably expressing Galpha16 assessed as increase in intracellular calcium level by microplate reader based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3588836";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";"";"7.125"
"CHEMBL5078078";"";"None";"460.43";"1";"5.22";"EUB0002336";"CC(C)(O)c1ccc(N2Cc3c(ccnc3-c3ccc(F)cc3OCC(F)(F)F)C2=O)cc1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5304939";"Safety47 Scan (DiscoverX - Eurofins)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5303768";"54";"SGC Frankfurt - Donated Chemical Probes";"";"2023";"None";"";"AGONIST";"";"10.0"
"CHEMBL3234685";"";"None";"423.65";"1";"5.99";"67";"O=C(NCC12CC3CC(CC(C3)C1)C2)c1nn(C2CCCCC2)c2c1CCCCCC2";"EC50";"'='";"6.6";"nM";"8.18";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3238908";"Agonist activity at human CB2 receptor expressed in human SK-N-MC cells by CRE-beta galactosidase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-N-MC";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232786";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307551";"";"";"";"6.6"
"CHEMBL2160225";"";"None";"660.85";"2";"8.50";"16";"CN(CCCCCCCOc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(OCCN3CCOCC3)cc2)cc1)Cc1ccccc1";"EC50";"'='";"2270.0";"nM";"5.64";"";"";"UO_0000065";"8.54";"0.16";"-2.86";"8.77";"0";"CHEMBL2162732";"Displacement of [3H]CP-55940 from human recombinant CB2 receptor expressed in HEK293 cells after 90 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157903";"1";"Scientific Literature";"Eur J Med Chem";"2012";"CHEMBL3307715";"";"";"";"2.27"
"CHEMBL6065993";"";"None";"440.52";"0";"2.20";"BDBM260114";"NC(=O)CC1(NC(=O)c2ccc(N3CC(F)(F)C3)c(OCC3CC3)n2)CCSCC1";"EC50";"'='";"2.5";"nM";"8.60";"";"453540";"UO_0000065";"19.53";"0.39";"6.40";"8.82";"0";"CHEMBL5730462";"cAMP Assay: CHO cells expressing human CB1 or CB2 receptors are seeded 17-24 hours prior to the experiment 50.000 cells per well in a black 96 well plate with flat clear bottom (Corning Costar #3904) in DMEM (Invitrogen No. 31331), 1xHT supplement, with 10% fetal calf serum and incubated at 5% CO2 and 37° C. in a humidified incubator. The growth medium was exchanged with Krebs Ringer Bicarbonate buffer with 1 mM IBMX and incubated at 30° C. for 30 min. Compounds were added to a final assay volume of 100 ul and incubated for 30 min at 30° C. Using the cAMP-Nano-TRF detection kit the assay (Roche Diagnostics) was stopped by the addition of 50 ul lysis reagent (Tris, NaCl, 1.5% Triton X100, 2.5% NP40, 10% NaN3) and 50 ul detection solutions (20 uM mAb Alexa700-cAMP 1:1, and 48 uM Ruthenium-2-AHA-cAMP) and shaken for 2 h at room temperature. The time-resolved energy transfer is measured by a TRF reader (Evotec Technologies GmbH), equipped with a ND:YAG laser as excitation source. The plate is measured twice with the excitation at 355 nm and at the emission with a delay of 100 ns and a gate of 100 ns, total exposure time 10 s at 730 (bandwidth 30 nm) or 645 nm (bandwidth 75 nm), respectively. The FRET signal is calculated as follows: FRET=T730-Alexa730-P(T645-B645) with P=Ru730-B730/Ru645-B645, where T730 is the test well measured at 730 nM, T645 is the test well measured at 645 nm, B730 and B645 are the buffer controls at 730 nm and 645 nm, respectively. cAMP content is determined from the function of a standard curve spanning from 10 uM to 0.13 nM cAMP. EC50 values were determined using Activity Base analysis (ID Business Solution, Limited). The EC50 values for a wide range of cannabinoid agonists generated from this assay were in agreement with the values published in the scientific literature. The compounds of the invention are CB2 receptor agonists with EC50 below 1 uM and selectivity versus CB1 in the corresponding assay of at least 10 fold.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725279";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"2.5"
"CHEMBL411504";"";"None";"457.60";"0";"4.39";"1";"CCOc1cc(S(=O)(=O)c2ccc3c(c2)nc(C(C)(C)C)n3CC2CCOCC2)ccn1";"EC50";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL1954911";"Agonist activity at human CB2 receptor";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1949649";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"0.3"
"CHEMBL5569705";"";"None";"320.36";"0";"2.68";"16";"COC(=O)CNC(=O)c1cn(CCCCCF)c2ccccc12";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL5536611";"Agonist activity at human CB2 receptor stably transfected in AtT20 cells incubated for 60 mins by FLIPR membrane potential assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"AtT20";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5532749";"1";"Scientific Literature";"RSC Med Chem";"2024";"None";"TIME = 1.0 hr";"";"";""
"CHEMBL5569763";"";"None";"394.51";"0";"3.81";"41";"COC(=O)[C@H](CCSC)NC(=O)c1cn(CCCCCF)c2ccccc12";"EC50";"'='";"59.6";"nM";"7.22";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5536611";"Agonist activity at human CB2 receptor stably transfected in AtT20 cells incubated for 60 mins by FLIPR membrane potential assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"AtT20";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5532749";"1";"Scientific Literature";"RSC Med Chem";"2024";"None";"TIME = 1.0 hr";"AGONIST";"";"59.6"
"CHEMBL5960585";"";"None";"621.59";"2";"7.32";"BDBM115792";"COc1ccc(S(=O)(=O)N2CCC(Nc3n[nH]c4ccc(C(c5ccc(Cl)cc5)c5ccc(Cl)cc5)cc34)CC2)cc1";"EC50";"'>'";"10000.0";"nM";"";"";"462657";"UO_0000065";"";"";"";"";"0";"CHEMBL5730565";"Biological Assay: CB1 and CB2 receptors are Gi-coupled GPCR. Activation of CB1 and CB2 receptors results in a decrease in cAMP production. An inverse agonist of the CB1 or CB2 receptor results in the opposite effect, an increase of cAMP production. The principle of this assay is based on HTRF® technology (Homogeneous Time-Resolved Fluorescence). The method is a competitive immunoassay between native cAMP produced by cells and the cAMP labeled with the fluorophore d2. The tracer binding is quantified by a Mab anti-cAMP labeled with Eu3+TBP-NHS Cryptate (supplied as part of the assay kit). The specific signal (i.e. energy transfer) is inversely proportional to the concentration of cAMP in the standard or sample.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725209";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"10000.0"
"CHEMBL5838872";"";"None";"664.61";"2";"6.78";"BDBM115161";"O=C(O)c1cccc(S(=O)(=O)N2CCC(c3nn(CCO)c4ccc(C(c5ccc(Cl)cc5)c5ccc(Cl)cc5)cc34)CC2)c1";"EC50";"'>'";"10000.0";"nM";"";"";"462559";"UO_0000065";"";"";"";"";"0";"CHEMBL5730565";"Biological Assay: CB1 and CB2 receptors are Gi-coupled GPCR. Activation of CB1 and CB2 receptors results in a decrease in cAMP production. An inverse agonist of the CB1 or CB2 receptor results in the opposite effect, an increase of cAMP production. The principle of this assay is based on HTRF® technology (Homogeneous Time-Resolved Fluorescence). The method is a competitive immunoassay between native cAMP produced by cells and the cAMP labeled with the fluorophore d2. The tracer binding is quantified by a Mab anti-cAMP labeled with Eu3+TBP-NHS Cryptate (supplied as part of the assay kit). The specific signal (i.e. energy transfer) is inversely proportional to the concentration of cAMP in the standard or sample.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725209";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"10000.0"
"CHEMBL5780499";"";"None";"663.63";"2";"6.18";"BDBM115163";"NC(=O)c1ccccc1S(=O)(=O)N1CCC(c2nn(CCO)c3ccc(C(c4ccc(Cl)cc4)c4ccc(Cl)cc4)cc23)CC1";"EC50";"'>'";"10000.0";"nM";"";"";"462563";"UO_0000065";"";"";"";"";"0";"CHEMBL5730565";"Biological Assay: CB1 and CB2 receptors are Gi-coupled GPCR. Activation of CB1 and CB2 receptors results in a decrease in cAMP production. An inverse agonist of the CB1 or CB2 receptor results in the opposite effect, an increase of cAMP production. The principle of this assay is based on HTRF® technology (Homogeneous Time-Resolved Fluorescence). The method is a competitive immunoassay between native cAMP produced by cells and the cAMP labeled with the fluorophore d2. The tracer binding is quantified by a Mab anti-cAMP labeled with Eu3+TBP-NHS Cryptate (supplied as part of the assay kit). The specific signal (i.e. energy transfer) is inversely proportional to the concentration of cAMP in the standard or sample.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725209";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"10000.0"
"CHEMBL6005829";"";"None";"626.53";"2";"6.93";"BDBM117262";"CC(O)Cn1nc(C2CCN(S(=O)(=O)C(F)(F)F)CC2)c2cc(C(c3ccc(Cl)cc3)c3ccc(Cl)cc3)ccc21";"EC50";"'>'";"10000.0";"nM";"";"";"462813";"UO_0000065";"";"";"";"";"0";"CHEMBL5730565";"Biological Assay: CB1 and CB2 receptors are Gi-coupled GPCR. Activation of CB1 and CB2 receptors results in a decrease in cAMP production. An inverse agonist of the CB1 or CB2 receptor results in the opposite effect, an increase of cAMP production. The principle of this assay is based on HTRF® technology (Homogeneous Time-Resolved Fluorescence). The method is a competitive immunoassay between native cAMP produced by cells and the cAMP labeled with the fluorophore d2. The tracer binding is quantified by a Mab anti-cAMP labeled with Eu3+TBP-NHS Cryptate (supplied as part of the assay kit). The specific signal (i.e. energy transfer) is inversely proportional to the concentration of cAMP in the standard or sample.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725209";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"10000.0"
"CHEMBL5926157";"";"None";"688.55";"2";"8.24";"BDBM117263";"O=C(O)c1ccc(-n2nc(C3CCN(S(=O)(=O)C(F)(F)F)CC3)c3cc(C(c4ccc(Cl)cc4)c4ccc(Cl)cc4)ccc32)cc1";"EC50";"'>'";"10000.0";"nM";"";"";"462817";"UO_0000065";"";"";"";"";"0";"CHEMBL5730565";"Biological Assay: CB1 and CB2 receptors are Gi-coupled GPCR. Activation of CB1 and CB2 receptors results in a decrease in cAMP production. An inverse agonist of the CB1 or CB2 receptor results in the opposite effect, an increase of cAMP production. The principle of this assay is based on HTRF® technology (Homogeneous Time-Resolved Fluorescence). The method is a competitive immunoassay between native cAMP produced by cells and the cAMP labeled with the fluorophore d2. The tracer binding is quantified by a Mab anti-cAMP labeled with Eu3+TBP-NHS Cryptate (supplied as part of the assay kit). The specific signal (i.e. energy transfer) is inversely proportional to the concentration of cAMP in the standard or sample.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725209";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"10000.0"
"CHEMBL5904993";"";"None";"562.50";"2";"7.04";"BDBM115783";"O=C(O)CC(=O)N1CCC(c2nn(C3CC3)c3ccc(C(c4ccc(Cl)cc4)c4ccc(Cl)cc4)cc23)CC1";"EC50";"'>'";"10000.0";"nM";"";"";"462623";"UO_0000065";"";"";"";"";"0";"CHEMBL5730565";"Biological Assay: CB1 and CB2 receptors are Gi-coupled GPCR. Activation of CB1 and CB2 receptors results in a decrease in cAMP production. An inverse agonist of the CB1 or CB2 receptor results in the opposite effect, an increase of cAMP production. The principle of this assay is based on HTRF® technology (Homogeneous Time-Resolved Fluorescence). The method is a competitive immunoassay between native cAMP produced by cells and the cAMP labeled with the fluorophore d2. The tracer binding is quantified by a Mab anti-cAMP labeled with Eu3+TBP-NHS Cryptate (supplied as part of the assay kit). The specific signal (i.e. energy transfer) is inversely proportional to the concentration of cAMP in the standard or sample.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725209";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"10000.0"
